iso3,country,region,income,year,internet_female,internet_male,gap_diff,gap_ratio,internet_total,gdp_pc_ppp,gdp_pc_const,flfp,sec_enroll_fem_gross,sec_enroll_fem_net,urban_pct,population,gii
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2015,48.4862,49.4127,0.9265000000000043,0.9812497596771679,48.9404337892669,13881.5700738105,5976.1596805651,51.905,102.632553100586,85.96723,62.959188676731,16266225,0.391
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2016,53.5403,54.6043,1.064,0.9805143550965767,54.0629247288864,13586.5160772568,5849.13587933672,55.406,99.4637598671025,87.17883,62.9913367571804,16505139,0.386
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2017,NA,NA,NA,NA,55.79999924,14179.1537503305,6104.27253521751,56.173,97.4745655657693,86.53268,63.0194591842425,16759519,0.389
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,57.5,14083.5069982304,6063.0956178776,54.481,96.3960714193164,86.0294,63.0433276812321,17049547,0.391
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2019,NA,NA,NA,NA,59.2,13870.4895118068,5971.38938386723,54.402,95.28924793166,NA,63.0627139714638,17340021,0.388
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA,70.7,12440.3263747814,5355.68934196443,48.241,96.0492095947266,NA,63.0773897782521,17546065,0.373
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2021,NA,NA,NA,NA,69.1147995,13507.4445638375,5815.09477390949,53.63,95.8818069146481,NA,63.0871268249117,17682454,0.366
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2022,69.6337,69.8066,0.1728999999999985,0.9975231568361731,69.71811356,14186.6388544625,6107.49495006543,54.244,95.6203503719702,NA,63.0901835932266,17823897,0.364
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2023,72.9855,72.3919,-0.593599999999995,1.0081998124099518,72.6943146,14321.1648295611,6165.40977555695,52.521,94.1827583420861,NA,63.1307729554263,17980083,0.358
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2024,78.153,76.1506,-2.0024000000000086,1.0262952622828974,77.17273115,13922.4222780744,5993.74697758454,52.394,NA,NA,63.2376932397602,18135478,NA
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2015,34.7771,40.7961,6.0190000000000055,0.8524613872404468,37.8193834276939,13425.9119599492,3306.98159414141,22.813,NA,NA,42.6056314089048,99597342,0.542
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2016,38.213,44.1666,5.953600000000002,0.8652013059642354,41.2480670885772,13727.3201600816,3381.22246307712,23.072,74.7882619375541,80.90166,42.5210717266225,101644589,0.412
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2017,39.8372,49.96,10.122799999999998,0.7973819055244196,44.9502042452857,14018.3605934411,3452.90961245976,22.184,75.3094821649971,81.87378,42.4486008687179,103696057,0.405
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2018,41.2837,52.4345,11.150799999999997,0.7873384889719556,46.92433676792,14488.2094340261,3568.63966286365,18.415,75.9067103552346,83.12511,42.4577177449969,105682094,0.416
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,52.987,61.5413,8.554299999999998,0.8609990364194452,57.2828663990195,15026.568243683,3701.2446344954,15.859,76.911298614293,NA,42.4812027332648,107553158,0.424
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2020,70.5374,73.2141,2.6766999999999967,0.9634401023846499,71.91420096,15309.2359881835,3770.86947868544,14.609,78.4118910481273,NA,42.5181534630674,109315124,0.405
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2021,NA,NA,NA,NA,72.05599976,15579.0160861551,3837.31992325256,15.59,80.3491927630684,NA,42.5686062621468,110957008,0.395
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2022,65.188,79.2587,14.070700000000002,0.8224712239791973,72.19806556,16360.390775011,4029.78295458204,15.233,NA,NA,42.6325129008032,112618250,0.399
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2023,NA,NA,NA,NA,74.01190186,16691.3873991962,4111.3118479018,18.478,83.0465220652019,NA,42.7098115041919,114535772,0.398
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2024,NA,NA,NA,NA,74.64839935,16798.151577838,4137.6092923313,18.468,83.9216814420657,NA,42.8004363938404,116538258,NA
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2015,25.6096,28.1568,2.5472,0.9095351744516422,26.8026049600572,9646.15432339854,3790.34089108162,45.09,72.0438162131663,66.13285,69.6982116699219,6183676,0.378
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2016,NA,NA,NA,NA,28.99710083,9863.76121214453,3875.84691357954,45.811,69.2825794984198,64.81167,70.3990173339844,6200800,0.37
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2017,32.7032,35.1203,2.417099999999998,0.931176556008918,33.8207289048526,10064.7934942601,3954.84014277572,45.154,66.9212075557367,60.83482,71.0856704711914,6213533,0.37
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,43.79999924,10297.203612692,4046.16291720583,44.928,67.797487363072,62.55455,71.7577209472656,6219807,0.368
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2019,48.8709,52.3796,3.5087000000000046,0.9330139978159435,50.4911940673888,10543.9383291317,4143.11437097867,45.983,66.123873218959,NA,72.4148941040039,6222318,0.358
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2020,52.3743,57.1996,4.825299999999999,0.9156410184686606,54.60136976,9692.44931605799,3808.53195436409,43.207,66.5137094782116,NA,73.0570220947266,6234673,0.359
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2021,NA,NA,NA,NA,57.26380157,10809.713399518,4247.54750394978,45.217,67.7409182456172,NA,73.6838531494141,6255782,0.369
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2022,NA,NA,NA,NA,60.05609894,11085.6166169553,4355.96037108555,46.028,68.410512155513,NA,74.1465021298679,6280319,0.366
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2023,NA,NA,NA,NA,62.61989975,11404.3342262685,4481.19664108356,48.521,68.5344206950006,NA,74.6080675149903,6309624,0.362
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2024,NA,NA,NA,NA,66.47769928,11647.0234480127,4576.55846613444,48.957,61.1295384065253,NA,75.0674905102199,6338193,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2015,NA,NA,NA,NA,21.31999969,27797.7942803179,9068.91003238645,53.596,NA,NA,68.951270615355,1453923,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2016,NA,NA,NA,NA,23.78000069,24435.0645564801,7971.83401904573,53.745,NA,NA,69.253269853051,1508186,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2017,NA,NA,NA,NA,26.23999977,22250.4389230263,7259.10936454803,53.85,NA,NA,69.5516019132985,1562396,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2018,NA,NA,NA,NA,29.39999962,20165.4795550607,6578.90039765711,53.911,NA,NA,69.8396623666175,1616422,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2019,NA,NA,NA,NA,49.13370132,18446.5916579681,6018.12066321865,53.931,NA,NA,70.1175419547293,1670177,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2020,NA,NA,NA,NA,55.00130081,17089.153726379,5575.26241511492,50.146,NA,NA,70.3853314193247,1716468,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2021,NA,NA,NA,NA,58.71730042,16821.4486470413,5487.92479201992,50.951,NA,NA,70.6431215020592,1758786,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2022,NA,NA,NA,NA,63.65950012,16932.7706827155,5524.24312418579,53.526,NA,NA,70.8910029445467,1803545,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2023,NA,NA,NA,NA,63.51950073,15302.1517835147,4992.26076814571,53.265,NA,NA,71.1290664883517,1847549,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2024,NA,NA,NA,NA,63.29930115,14997.7564392976,4892.95310498567,53.044,NA,NA,71.3574028749806,1892516,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2015,NA,NA,NA,NA,1.083699942,NA,NA,73.372,41.9455795288086,39.88844,35.591007232666,3105546,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2016,NA,NA,NA,NA,1.177099943,NA,NA,73.273,NA,NA,35.5254287719727,3124698,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2017,NA,NA,NA,NA,2.496099949,NA,NA,73.159,42.0257682800293,39.03466,35.4427146911621,3150347,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2018,NA,NA,NA,NA,5.293000221,NA,NA,73.044,43.4416885375977,40.25675,35.3451042175293,3192760,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2019,NA,NA,NA,NA,11.22379971,NA,NA,72.929,NA,NA,35.2352333068848,3240194,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2020,NA,NA,NA,NA,14.34939957,NA,NA,71.989,NA,NA,35.116138458252,3291271,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2021,NA,NA,NA,NA,NA,NA,NA,72.622,NA,NA,34.9871139526367,3350183,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2022,NA,NA,NA,NA,NA,NA,NA,72.851,40.2760810852051,NA,34.8469276428223,3409447,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2023,NA,NA,NA,NA,NA,NA,NA,72.862,NA,NA,34.696403503418,3470390,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2024,NA,NA,NA,NA,NA,NA,NA,72.854,NA,NA,34.5365524291992,3535603,NA
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2015,NA,NA,NA,NA,25.64299965,9186.65344720515,3419.82276559528,46.819,76.7041397094727,47.09057,23.2660261759632,1142813,0.547
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2016,NA,NA,NA,NA,28.56999969,9402.50834103681,3500.17688847942,46.965,82.1736533366008,NA,23.5278881746356,1149507,0.533
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2017,NA,NA,NA,NA,35.33160019,9660.55161538086,3596.23605400492,47.016,NA,NA,23.8052004963161,1158195,0.521
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2018,NA,NA,NA,NA,39.38100052,9578.10061089805,3565.54285067501,47.083,NA,NA,24.0579295404227,1168929,0.525
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,NA,NA,NA,NA,43.93389893,10099.5863118406,3759.67106964666,47.158,NA,NA,24.3459549517751,1179874,0.526
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2020,NA,NA,NA,NA,49.01300049,9695.82498058755,3609.3669136859,46.452,NA,NA,24.6652798922192,1192729,0.505
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2021,NA,NA,NA,NA,53.99530029,9990.43491951205,3719.03838239806,46.901,NA,NA,25.0156180525173,1206593,0.503
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2022,NA,NA,NA,NA,57.34370041,9927.60567008139,3695.64957179548,47.227,NA,NA,25.396682918542002,1218917,0.494
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2023,NA,NA,NA,NA,61.33330154,10181.5040730397,3790.16576788091,48.24,NA,NA,25.8081878500755,1230506,0.484
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2024,NA,NA,NA,NA,63.40309906,10386.2145717572,3866.37127926695,48.422,NA,NA,26.2498461258639,1242822,NA
ETH,Ethiopia,Sub-Saharan Africa,Low income,2015,NA,NA,NA,NA,13.8551755555556,1957.41454184551,597.912113218663,70.185,33.3210265952712,30.3126,19.451566696167,103867135,0.533
ETH,Ethiopia,Sub-Saharan Africa,Low income,2016,NA,NA,NA,NA,15.3669238595896,2084.84055616471,636.835680951429,68.148,NA,NA,19.8763618469238,106718162,0.524
ETH,Ethiopia,Sub-Saharan Africa,Low income,2017,NA,NA,NA,NA,15.62440014,2222.82824478259,678.98541915757,66.108,NA,NA,20.3084850311279,109666481,0.52
ETH,Ethiopia,Sub-Saharan Africa,Low income,2018,NA,NA,NA,NA,15.88619995,2311.16511656359,705.96881207336,64.059,NA,NA,20.7838096618652,112664152,0.513
ETH,Ethiopia,Sub-Saharan Africa,Low income,2019,NA,NA,NA,NA,15.98460007,2437.97046047967,744.702789740042,62.001,NA,NA,21.2486705780029,115737383,0.509
ETH,Ethiopia,Sub-Saharan Africa,Low income,2020,NA,NA,NA,NA,16.06959915,2516.54907638899,768.705424484873,59.297,NA,NA,21.6260051727295,118917671,0.502
ETH,Ethiopia,Sub-Saharan Africa,Low income,2021,13.7072,19.7244,6.017199999999999,0.6949362211271319,16.6981031,2588.41310213778,790.657019602458,57.555,NA,NA,22.1067085266113,122138588,0.497
ETH,Ethiopia,Sub-Saharan Africa,Low income,2022,NA,NA,NA,NA,17.9836998,2655.59276743639,811.177729337321,58.001,NA,NA,22.7367687225342,125384287,0.498
ETH,Ethiopia,Sub-Saharan Africa,Low income,2023,NA,NA,NA,NA,20.33749962,2757.95923626099,842.446604881663,58.141,NA,NA,23.0586471557617,128691692,0.497
ETH,Ethiopia,Sub-Saharan Africa,Low income,2024,NA,NA,NA,NA,21.94129944,2892.22220162795,883.458588614999,58.391,NA,NA,23.6222839355469,132059767,NA
FJI,Fiji,East Asia & Pacific,Upper middle income,2015,NA,NA,NA,NA,42.5,11674.0633676202,5097.53106864695,40.016,89.4052671769281,NA,54.6234188083653,918578,0.334
FJI,Fiji,East Asia & Pacific,Upper middle income,2016,NA,NA,NA,NA,49.41999817,11951.9196738327,5218.85824573477,38.51,90.7946273675174,NA,55.1734720973874,919166,0.333
FJI,Fiji,East Asia & Pacific,Upper middle income,2017,NA,NA,NA,NA,53.6473999,12597.327485488,5500.67840280072,38.501,NA,NA,55.7408343449609,918759,0.325
FJI,Fiji,East Asia & Pacific,Upper middle income,2018,NA,NA,NA,NA,58.2364006,13100.095939444,5720.21445752907,38.505,93.1892646769198,NA,56.2328347385698,917180,0.313
FJI,Fiji,East Asia & Pacific,Upper middle income,2019,NA,NA,NA,NA,63.21789932,13056.3310937089,5701.10434532357,38.526,94.1516926967393,NA,56.70989552257,914899,0.317
FJI,Fiji,East Asia & Pacific,Upper middle income,2020,NA,NA,NA,NA,68.62560272,10812.0355014178,4721.12281287253,36.179,93.3745574951172,NA,57.186684691874,914963,0.317
FJI,Fiji,East Asia & Pacific,Upper middle income,2021,NA,NA,NA,NA,70.56800079,10322.4279638854,4507.33353013335,36.55,94.6174004192872,NA,57.6618364761928,916711,0.31
FJI,Fiji,East Asia & Pacific,Upper middle income,2022,NA,NA,NA,NA,72.56549835,12118.3182710082,5291.51692439451,38.205,96.1407038662342,NA,58.1352701465266,919422,0.314
FJI,Fiji,East Asia & Pacific,Upper middle income,2023,NA,NA,NA,NA,74.1160965,13194.8047570404,5761.56947891018,38.419,99.1709898140329,NA,58.6069049738768,924145,0.35
FJI,Fiji,East Asia & Pacific,Upper middle income,2024,NA,NA,NA,NA,74.7052002,13592.4635937435,5935.20895738332,38.501,99.1615984606398,NA,59.0766602292457,928784,NA
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2015,NA,NA,NA,NA,45.78450012,20147.7116201795,7047.12654634355,41.453,NA,NA,88.085308383892,2040989,0.53
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2016,NA,NA,NA,NA,48.0522995,19988.1755963186,6991.3251446736,41.649,NA,NA,88.5445883406178,2100306,0.531
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2017,NA,NA,NA,NA,51.60490036,19555.707882916,6840.05959347802,41.796,NA,NA,89.0009733256896,2156900,0.528
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2018,NA,NA,NA,NA,55.42020035,19225.5982574678,6724.5961429108,41.909,NA,NA,89.4539949981866,2212318,0.531
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2019,NA,NA,NA,NA,59.51760101,19491.4067631396,6817.56879468764,41.994,72.0510629415333,NA,89.9031850170394,2267706,0.527
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2020,NA,NA,NA,NA,63.91790009,18681.4840738546,6534.27966529444,39.063,NA,NA,90.3480750410147,2322539,0.531
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2021,NA,NA,NA,NA,65.76809692,18523.5798032135,6479.0490069252,39.763,NA,NA,90.7881967286967,2376722,0.523
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2022,NA,NA,NA,NA,67.67169952,18662.0497970472,6527.48207901861,41.904,NA,NA,91.2243355459988,2430747,0.522
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2023,NA,NA,NA,NA,68.19789886,18701.4227766323,6541.25368618042,41.876,NA,NA,91.6375962797313,2484789,0.505
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2024,NA,NA,NA,NA,68.72090149,18923.6616609778,6618.9868586134,41.808,NA,NA,91.8632094677575,2538952,NA
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2015,NA,NA,NA,NA,17.59950066,2495.95741601525,619.536364296461,44.465,NA,NA,59.2458499408388,2224529,0.618
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2016,NA,NA,NA,NA,19.90640068,2478.46055756999,615.193365494386,44.377,NA,NA,59.8652472486563,2283769,0.609
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2017,NA,NA,NA,NA,22.5156002,2533.18683710276,628.777299272925,44.498,NA,NA,60.471712657237,2342189,0.597
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2018,NA,NA,NA,NA,28.30900002,2651.43281455826,658.127833258563,44.792,NA,NA,61.0645869348107,2399632,0.594
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2019,NA,NA,NA,NA,31.11829948,2750.82132179634,682.797642940426,45.017,NA,NA,61.643210849607,2456844,0.586
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2020,NA,NA,NA,NA,36.01100159,2702.31919474482,670.758642891251,44.823,NA,NA,62.2069251698555,2515733,0.589
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2021,NA,NA,NA,NA,41.67309952,2777.79620978324,689.49323955737,44.967,116.372766553778,NA,62.7550706637859,2576010,0.585
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2022,NA,NA,NA,NA,48.22539902,2863.18049829859,710.686979216316,45.13,NA,NA,63.2869880996278,2636470,0.581
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2023,NA,NA,NA,NA,48.72829819,2963.59873467436,735.612384062616,45.242,NA,NA,63.8020182456108,2697845,0.578
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2024,NA,NA,NA,NA,49.49430084,3057.6841778633,758.965888826955,45.428,NA,NA,64.2994103409645,2759988,NA
GEO,Georgia,Europe & Central Asia,Upper middle income,2015,45.4722,49.9115,4.439299999999996,0.9110565701291287,47.5697596438736,14936.8434116647,4086.6223465965,58.678,104.703674077125,92.79255,57.3803800455672,3725276,0.36
GEO,Georgia,Europe & Central Asia,Upper middle income,2016,57.1146,59.9632,2.8485999999999976,0.9524941964404835,58.4592896118725,15442.9564358054,4225.09154904806,58.551,105.340707282856,93.5214,57.6984032005062,3727505,0.321
GEO,Georgia,Europe & Central Asia,Upper middle income,2017,58.289,61.2961,3.007100000000001,0.9509414138909327,59.7055045962571,16237.6242230275,4442.50744127374,58.382,106.843781110901,95.0518,57.9996827205757,3728004,0.303
GEO,Georgia,Europe & Central Asia,Upper middle income,2018,61.173,64.4942,3.3212000000000046,0.9485038964744116,62.7179081974285,17228.6790847503,4713.6535484530305,55.742,109.227803680577,96.84329,58.3038181862576,3726549,0.299
GEO,Georgia,Europe & Central Asia,Upper middle income,2019,67.7769,70.0848,2.3079000000000036,0.9670698924731183,68.8467135616978,18186.8816465807,4975.81148194814,54.716,109.182046396768,NA,58.6304091780343,3720161,0.296
GEO,Georgia,Europe & Central Asia,Upper middle income,2020,71.8538,73.3038,1.4499999999999886,0.980219306502528,72.53157487,17031.144028342602,4659.60925318234,55.206,105.57885771221,NA,58.9990552763878,3722716,0.271
GEO,Georgia,Europe & Central Asia,Upper middle income,2021,76.1159,76.8198,0.7039000000000044,0.9908369977531833,76.4427093,18915.6534005263,5175.19865185825,53.055,103.428793170353,NA,59.4293560618005,3708610,0.269
GEO,Georgia,Europe & Central Asia,Upper middle income,2022,78.5932,78.8499,0.25670000000000925,0.9967444473613789,78.71127536,20966.5280391134,5736.30449578597,55.755,100.530264984786,NA,60.0101622679115,3712502,0.257
GEO,Georgia,Europe & Central Asia,Upper middle income,2023,82.0899,81.6423,-0.4475999999999942,1.0054824521112218,81.88425624,22590.5293649146,6180.6206023429,56.251,99.8475609756098,NA,60.7523077799724,3715483,0.257
GEO,Georgia,Europe & Central Asia,Upper middle income,2024,84.4147,83.0962,-1.3185000000000002,1.0158671515664977,83.79855689,24146.6234108645,6606.35772271858,56.673,97.8280378119792,NA,61.0789605093733,3812518,NA
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2015,NA,NA,NA,NA,23,5607.36635657413,1722.77282833606,65.049,64.5307806759859,55.00608,53.6226415210752,28696068,0.553
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2016,NA,NA,NA,NA,28,5666.07795334591,1740.81101902928,64.013,65.3783920673892,55.50014,54.167052758274,29356742,0.543
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2017,NA,NA,NA,NA,37.88420105,5993.63085211077,1841.44636153249,62.967,64.9647509332356,55.81603,54.6991419779128,30008354,0.534
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2018,NA,NA,NA,NA,43,6234.51208201488,1915.4532323781,61.516,66.9166894213064,58.78122,55.218477566593,30637585,0.534
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2019,NA,NA,NA,NA,22.0732,6508.24652305901,1999.55372220211,60.063,70.2943846951293,57.88249,55.7246279109161,31258945,0.525
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2020,NA,NA,NA,NA,62.51760101,6412.68541762469,1970.19411460398,57.957,73.2758030599046,NA,56.2171613974837,31887809,0.529
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2021,NA,NA,NA,NA,68.6,6607.50297378321,2030.04866500967,56.85,75.6377570946198,NA,56.6952556826536,32518665,0.524
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2022,NA,NA,NA,NA,69.91329956,6728.45413832472,2067.20895855521,55.507,77.9574778013858,NA,57.250609602871,33149152,0.515
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2023,NA,NA,NA,NA,70.67430115,6808.53775003964,2091.81335596465,55.53,NA,NA,57.8074737774654,33787914,0.514
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2024,NA,NA,NA,NA,72.17569733,7072.79879594445,2173.00329800201,55.733,76.4284133911133,NA,58.3654868038581,34427414,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2015,NA,NA,NA,NA,52.5,15136.6966673773,8694.12438005692,NA,105.264378478664,96.56098,35.9319491111708,114676,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2016,NA,NA,NA,NA,53.29999924,15640.8274503805,8983.68397337899,NA,107.677725118483,NA,35.9706014181883,115130,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2017,NA,NA,NA,NA,54.20000076,16291.4894625979,9357.40728883583,NA,106.911551474142,82.76135,36.0173296416579,115438,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,61.42459869,16964.852001696,9744.16919577204,NA,111.967495690717,NA,36.0720421424532,115691,0.213
GRD,Grenada,Latin America & Caribbean,Upper middle income,2019,NA,NA,NA,NA,64.31279755,17036.9151689715,9785.56040240592,NA,NA,NA,36.1346465679904,115981,0.212
GRD,Grenada,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA,65.65380096,14647.7451384876,8413.28335500372,NA,105.387205387205,NA,36.2050502515788,116341,0.218
GRD,Grenada,Latin America & Caribbean,Upper middle income,2021,NA,NA,NA,NA,67.02279663,15290.250903138,8782.32193426078,NA,102.901307966706,NA,36.2831603706908,116688,0.226
GRD,Grenada,Latin America & Caribbean,Upper middle income,2022,NA,NA,NA,NA,68.42030334,16376.4273099594,9406.19337643226,NA,NA,NA,36.3688840183487,116913,0.227
GRD,Grenada,Latin America & Caribbean,Upper middle income,2023,NA,NA,NA,NA,69.4131012,17093.1562867447,9817.86383583917,NA,NA,NA,36.462128238584,117081,0.226
GRD,Grenada,Latin America & Caribbean,Upper middle income,2024,NA,NA,NA,NA,70.16159821,17484.5153919556,10042.6503142063,NA,101.705209063303,NA,36.5628000454229,117207,NA
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2015,NA,NA,NA,NA,28.80590057,10785.9583125957,3893.50533299068,38.437,52.866427490626,42.89968,53.4411050262961,15971743,0.529
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2016,NA,NA,NA,NA,34.50930023,10872.5938902469,3924.7789643024,39.525,52.5401757423553,42.78212,53.6609232857043,16268760,0.508
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2017,NA,NA,NA,NA,37.90000153,11005.4592851719,3972.74059262672,38.656,52.2652133739495,42.6191,53.7994723140017,16567357,0.509
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2018,NA,NA,NA,NA,41.5,11192.3719192725,4040.21214374742,38.408,52.3446298715485,42.97926,53.845962303542,16845685,0.509
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2019,41.8488,47.2834,5.434600000000003,0.8850632568723906,44.401049838502,11466.3764932197,4139.12206338632,37.107,51.0635988036794,NA,54.1882267267974,17103803,0.5
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA,47.51229858,11097.1503902986,4005.83916360689,38.299,50.8073127066553,NA,54.5483167911628,17357325,0.48
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2021,48.5503,53.3763,4.8260000000000005,0.9095853403102125,50.84164945,11825.141273764,4268.62864461492,42.496,48.1472917509683,NA,54.9047071553758,17598650,0.467
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2022,NA,NA,NA,NA,54.40430069,12144.4800461597,4383.90326160481,40.502,46.8427646987635,NA,55.2581228215265,17847877,0.48
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2023,NA,NA,NA,NA,56.72669983,12380.3715121996,4469.05514652918,38.14,48.2479657338074,NA,55.6082319565539,18124838,0.48
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2024,NA,NA,NA,NA,60.22140121,12643.9841235004,4564.21378502908,38.42,50.4821609334209,NA,55.9547027274763,18406359,NA
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2015,NA,NA,NA,NA,9.199999809,2869.85157178732,747.356966759448,47.185,NA,NA,35.0373191833496,11767070,NA
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2016,NA,NA,NA,NA,13.100000380000001,3099.78874189372,807.236421043888,45.954,NA,NA,35.3100280761719,12073030,NA
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2017,NA,NA,NA,NA,18.700000760000002,3332.76576150531,867.907502577607,44.725,NA,NA,35.5827331542969,12385659,NA
